Place_Id,Place_Name,Description,Categories,City,Price(RPH),Ratings,Time_Minutes,Coordinate,lat,Long
253,Tuesdayar Sunaryo Art Space,"Selasar Sunaryo Art Space (SSAS) is a space and non-profit organization that aims to support the development of practice and study of art and visual culture in Indonesia. Founded in 1998 by Sunaryo, SSAS actively organizes activities oriented towards public education. With direction & support from the Selasar Sunaryo Foundation, SSAS's main focus is on organizing contemporary art programs, through exhibitions, discussions, residencies & workshops. As a cultural center, SSAS organizes activities related to other artistic disciplines such as design, craft, performing arts, literature, architecture, and so on. In addition to displaying the permanent collection, SSAS also organizes solo or joint exhibitions featuring works by young and senior artists, from Indonesia and abroad.",Amusement park,Bandung,25000,4.6,,"{'lat': -6.8585406, 'lng': 107.6365486}",-6.8585406,107.6365486
254,Cikapundung Terrace BBWS,"Teras Cikapundung Bandung was previously a slum and neglected area which was successfully converted into a tourist spot. Cikapundung is a river that divides the city of Bandung which starts from the North Bandung area and empties into the Citarum River, South Bandung. Previously, this park was a gathering place for creative people such as artists in Bandung. There are several art galleries and a lot of food stalls in this place, until in the end it was abandoned and left dirty. Now the Cikapundung Terrace in Bandung has turned into a tourist spot open to the public with an ecological and urban concept. Various interesting facilities are available on the Cikapundung Terrace and can be used during recreation on this one tourist attraction. Equipped with a fish pond and lights, making this park very beautiful to visit at night. What's more, the lively atmosphere makes the visitors forget that this place was once nicknamed ""a place where jinn throw away children"".",Amusement park,Bandung,0,4.3,60,"{'lat': -6.8844199, 'lng': 107.6068344}",-6.8844199,107.6068344
255,Barley Museum,"Barli Museum is a museum located in the city of Bandung. This museum is dedicated to remembering and exhibiting the works of painter Barli Sasmitawinata. This museum was founded in 1990 and inaugurated in October 1992 by Soesilo Soedarman, Minister of Tourism, Post and Telecommunications at that time. Initially the museum was not open to the public. However, nowadays the museum can be visited by anyone. This museum is also the venue for various artistic activities such as fine art exhibitions, sales of works, discussions and workshops, training in ceramics and painting studios.",Culture,Bandung,15000,4.4,180,"{'lat': -6.878238699999999, 'lng': 107.5875349}",-6.8782387,107.5875349
256,Horse Rock Tour,"The Batu Kuda area is in the form of hills with beautiful pine forests. Located at an altitude between 1150 to 1300 meters above sea level, you can find the fresh mountains of Bandung here. Batu Kuda is under the direct supervision of Perhutani. This place used to be impressed as it is. But now it's much more organized. Usually, this place is a family tourist destination for local residents. But now, it is better known and visited by more tourists too.",Nature preserve,Bandung,10000,4.4,,"{'lat': -6.893610600000001, 'lng': 107.7447399}",-6.8936106,107.7447399
257,Bandung Sea of Fire Monument,"The Bandung Lautan Api Monument is a monument that is a landmark of Bandung. This monument is 45 meters high, has as many as 9 sides. This monument has become one of the famous monuments in Bandung. This monument is the center of attention every March 23 to commemorate the Bandung Sea of Fire incident.",Culture,Bandung,0,4.3,,"{'lat': -6.9338497, 'lng': 107.604925}",-6.9338497,107.604925
258,Gedung Sate Museum,"One of the museums that has become an icon of this city is the Gedung Sate Museum. The museum, which is located in the same building as the office of the Governor of West Java, was built during the colonial period by a Dutch architect, Johan Gerber. Inaugurated on December 8 2017 and carrying the 'Smart Museum', the Gedung Sate Museum is the first interactive museum in Indonesia. The concept provides an information guide about historic buildings using digital technology.",Culture,Bandung,5000,4.6,,"{'lat': -6.902637899999999, 'lng': 107.619169}",-6.9026379,107.619169
259,West Java People's Struggle Monument,"The West Java People's Struggle Monument (Monju) is a Museum of the History of the West Java People's Struggle, in Tatar Pasundan or Parahyangan. The monument was inaugurated by the Governor of West Java, Raden Nana Nuriana on August 23, 1995.",Culture,Bandung,0,4.5,45,"{'lat': -6.8934327, 'lng': 107.6185513}",-6.8934327,107.6185513
260,Indonesian Postal Museum,"The Indonesian Postal Museum has existed since the Dutch East Indies era under the name Pos Telegraph and Telephone (PTT). In 1931 the PTT Museum was opened which is located in the lower right wing of the PTT Head Office Building, Jalan Cilaki, number 55, Bandung, (now number 73). Or to be precise in the east wing of the government center building for West Java Province which is more famous for Gedung Sate. On September 27, 1983, the Minister of Tourism, Post and Telecommunications inaugurated PTT to become the Indonesian Postal Museum. The museum's collection consists of postage stamps from Indonesia and various countries which are very historic, with a total of 131,000,000 stamps and 200 collections of equipment, namely in the form of package scales, stamp printing tools, securities, letter delivery vehicles, and others. etc. In addition to storing the postal relics in the exhibition room, the Museum also has a social center space which can be used for various activities.",Culture,Bandung,0,4.5,,"{'lat': -6.902012999999998, 'lng': 107.6197787}",-6.902013,107.6197787
261,Ciwangun Indah Camp Official,"Ciwangun Indah Camp or CIC is a recreation area with the concept of nature adventure and outbound. This place is located in Parongpong sub-district, West Bandung regency, next to the bamboo hamlet. With a natural backdrop of the forest under the foot of Mount Burangrang, CIC deserves to be a tourist destination. With a place that still maintains its natural beauty, several activities can be done at CIC. Activities suitable for doing at CIC are activities based on natural adventures. Here are some suitable activities to do at Ciwangun Indah Camp.",Nature preserve,Bandung,10000,4.3,,"{'lat': -6.786939, 'lng': 107.5837331}",-6.786939,107.5837331
262,Wot Batu,"Wot Batu is an energy configuration that comes from Sunaryo's spiritual and transcendental journey. In an open space of ?Ò2000 m2 with a series of 135 +1, stones are planted and arranged conceptually and harmoniously. Sunaryo draws a line from the mountains around Bandung, and from that line he brings volcanic stones as a masterpiece medium that is timeless. Every carving, inlay, and shard is not the result of an effort to change stone, but to carve a record for a civilization ? a legacy from the 21st century for the future. Sunaryo created Wot Batu as a 'spiritual bridge' : the balance between the human soul and the physical form of life, as a link between the four elements of nature. In Wot Batu, earth, fire, water and wind speak to each other in harmony. Wot Batu conveys the idea of space and time É?? an awareness of human existence in an infinite natural dimension.",Nature preserve,Bandung,50000,4.7,,"{'lat': -6.8597013, 'lng': 107.6360983}",-6.8597013,107.6360983
